--- ANÁLISIS DE TEMAS LDA (K=200) ---

  5. grito                (Prob: 0.025439)
  6. luchar               (Prob: 0.021810)
  7. guerra               (Prob: 0.021810)
  8. hunger               (Prob: 0.021810)
  9. difícil              (Prob: 0.021810)
  10. devuelto             (Prob: 0.018181)
  11. jefa                 (Prob: 0.014552)
  12. europeo              (Prob: 0.014552)
  13. puesto               (Prob: 0.014552)
  14. mente                (Prob: 0.014552)
  15. material             (Prob: 0.014552)
  16. inglés               (Prob: 0.010923)
  17. regla                (Prob: 0.010923)
  18. desgraciado          (Prob: 0.010923)
  19. vido                 (Prob: 0.010923)
  20. fosa                 (Prob: 0.007294)

==================== TEMA 101 ====================
  1. dejar                (Prob: 0.054536)
  2. medio                (Prob: 0.037768)
  3. ocupante             (Prob: 0.033576)
  4. indudablemente       (Prob: 0.029385)
  5. selección            (Prob: 0.029385)
  6. izquierdo            (Prob: 0.025193)
  7. partir               (Prob: 0.021001)
  8. prohibido            (Prob: 0.021001)
  9. alemán               (Prob: 0.016809)
  10. segundo              (Prob: 0.016809)
  11. importante           (Prob: 0.012617)
  12. dónde                (Prob: 0.012617)
  13. escasez              (Prob: 0.012617)
  14. ahí                  (Prob: 0.012617)
  15. margarina            (Prob: 0.012617)
  16. grito                (Prob: 0.008426)
  17. embarazo             (Prob: 0.008426)
  18. pánico               (Prob: 0.008426)
  19. advertir             (Prob: 0.008426)
  20. acabar               (Prob: 0.008426)

==================== TEMA 102 ====================
  1. alemán               (Prob: 0.162989)
  2. ojo                  (Prob: 0.047562)
  3. madre                (Prob: 0.033983)
  4. soler                (Prob: 0.020403)
  5. abogado              (Prob: 0.017008)
  6. producto             (Prob: 0.013614)
  7. cubrir               (Prob: 0.013614)
  8. grande               (Prob: 0.013614)
  9. efecto               (Prob: 0.010219)
  10. proposición          (Prob: 0.010219)
  11. encargado            (Prob: 0.010219)
  12. únicamente           (Prob: 0.010219)
  13. alarmar              (Prob: 0.010219)
  14. declaración          (Prob: 0.010219)
  15. menor                (Prob: 0.010219)
  16. valiente             (Prob: 0.006824)
  17. libre                (Prob: 0.006824)
  18. todo                 (Prob: 0.006824)
  19. doctoro              (Prob: 0.006824)
  20. quedado              (Prob: 0.006824)

==================== TEMA 103 ====================
  1. guardián             (Prob: 0.057474)
  2. numeroso             (Prob: 0.053884)
  3. poder                (Prob: 0.039525)
  4. bien                 (Prob: 0.039525)
  5. escena               (Prob: 0.021575)
  6. enferma              (Prob: 0.021575)
  7. muchacho             (Prob: 0.021575)
  8. dio                  (Prob: 0.021575)
  9. andar                (Prob: 0.017985)
  10. alemanes             (Prob: 0.017985)
  11. vacío                (Prob: 0.017985)
  12. investigación        (Prob: 0.017985)
  13. subir                (Prob: 0.014395)
  14. tomado               (Prob: 0.014395)
  15. volver               (Prob: 0.014395)
  16. aparecer             (Prob: 0.010806)
  17. punto                (Prob: 0.010806)
  18. helado               (Prob: 0.010806)
  19. pescar               (Prob: 0.010806)
  20. robo                 (Prob: 0.010806)

==================== TEMA 104 ====================
  1. poder                (Prob: 0.114178)
  2. sacar                (Prob: 0.046542)
  3. replicar             (Prob: 0.029633)
  4. indudablemente       (Prob: 0.025406)
  5. obispo               (Prob: 0.021179)
  6. posible              (Prob: 0.016951)
  7. sonderkommar         (Prob: 0.016951)
  8. información          (Prob: 0.016951)
  9. teoría               (Prob: 0.012724)
  10. ley                  (Prob: 0.012724)
  11. adentro              (Prob: 0.012724)
  12. castigo              (Prob: 0.012724)
  13. transportar          (Prob: 0.012724)
  14. ciudad               (Prob: 0.012724)
  15. condenar             (Prob: 0.008497)
  16. fila                 (Prob: 0.008497)
  17. enfermería           (Prob: 0.008497)
  18. lento                (Prob: 0.008497)
  19. original             (Prob: 0.008497)
  20. morir                (Prob: 0.008497)

==================== TEMA 105 ====================
  1. saber                (Prob: 0.143651)
  2. seleccionado         (Prob: 0.044226)
  3. ir                   (Prob: 0.044226)
  4. tratar               (Prob: 0.029496)
  5. frecuentemente       (Prob: 0.025814)
  6. quinto               (Prob: 0.022131)
  7. seguido              (Prob: 0.022131)
  8. espeso               (Prob: 0.018449)
  9. hacer él             (Prob: 0.018449)
  10. paquete              (Prob: 0.018449)
  11. mujer                (Prob: 0.018449)
  12. delito               (Prob: 0.011084)
  13. torturar             (Prob: 0.007402)
  14. dar él               (Prob: 0.007402)
  15. valor                (Prob: 0.007402)
  16. nervioso             (Prob: 0.007402)
  17. centímetro           (Prob: 0.007402)
  18. gana                 (Prob: 0.007402)
  19. prodigar             (Prob: 0.007402)
  20. capitán              (Prob: 0.007402)

==================== TEMA 106 ====================
  1. día                  (Prob: 0.065201)
  2. operación            (Prob: 0.058341)
  3. checo                (Prob: 0.044622)
  4. persona              (Prob: 0.037762)
  5. nunca                (Prob: 0.030903)
  6. dar                  (Prob: 0.030903)
  7. presentar            (Prob: 0.027473)
  8. hombre               (Prob: 0.027473)
  9. rojo                 (Prob: 0.024043)
  10. griego               (Prob: 0.020613)
  11. realizar             (Prob: 0.020613)
  12. integrado            (Prob: 0.017183)
  13. bajo                 (Prob: 0.013754)
  14. campo                (Prob: 0.013754)
  15. concentración        (Prob: 0.013754)
  16. atención             (Prob: 0.013754)
  17. sorpresa             (Prob: 0.013754)
  18. bosque               (Prob: 0.010324)
  19. panadeer             (Prob: 0.006894)
  20. filtrar              (Prob: 0.006894)

==================== TEMA 107 ====================
  1. padre                (Prob: 0.029886)
  2. púas                 (Prob: 0.029886)
  3. obligar              (Prob: 0.029886)
  4. relación             (Prob: 0.025622)
  5. gozar                (Prob: 0.025622)
  6. cara                 (Prob: 0.021359)
  7. sonderkommar         (Prob: 0.021359)
  8. lista                (Prob: 0.021359)
  9. alemán               (Prob: 0.021359)
  10. doce                 (Prob: 0.021359)
  11. imposible            (Prob: 0.017096)
  12. allá                 (Prob: 0.017096)
  13. continuar            (Prob: 0.017096)
  14. diente               (Prob: 0.017096)
  15. sopa                 (Prob: 0.017096)
  16. vaya                 (Prob: 0.012833)
  17. mar                  (Prob: 0.012833)
  18. unidos               (Prob: 0.012833)
  19. llegado              (Prob: 0.012833)
  20. militar              (Prob: 0.012833)

==================== TEMA 108 ====================
  1. parecer              (Prob: 0.150098)
  2. luego                (Prob: 0.097577)
  3. alemán               (Prob: 0.075068)
  4. dentro               (Prob: 0.037553)
  5. conocer              (Prob: 0.037553)
  6. auschwitz            (Prob: 0.018795)
  7. indeseable           (Prob: 0.011292)
  8. tres                 (Prob: 0.011292)
  9. cantidad             (Prob: 0.011292)
  10. niño                 (Prob: 0.011292)
  11. noticia              (Prob: 0.011292)
  12. relativo             (Prob: 0.007541)
  13. veintidós            (Prob: 0.007541)
  14. traducir             (Prob: 0.007541)
  15. retret               (Prob: 0.007541)
  16. pegar                (Prob: 0.007541)
  17. pan                  (Prob: 0.007541)
  18. sanatorio            (Prob: 0.007541)
  19. palabra              (Prob: 0.007541)
  20. inclinación          (Prob: 0.007541)

==================== TEMA 109 ====================
  1. paciente             (Prob: 0.108215)
  2. siquiera             (Prob: 0.073318)
  3. auschwitz            (Prob: 0.062849)
  4. aun                  (Prob: 0.055870)
  5. tarde                (Prob: 0.052380)
  6. encima               (Prob: 0.024463)
  7. auschwitzbirkenau    (Prob: 0.020973)
  8. parto                (Prob: 0.017483)
  9. alrededor            (Prob: 0.013994)
  10. capacidad            (Prob: 0.010504)
  11. exterminadora        (Prob: 0.010504)
  12. huir                 (Prob: 0.010504)
  13. decidido             (Prob: 0.010504)
  14. ciruján              (Prob: 0.010504)
  15. tal                  (Prob: 0.010504)
  16. dar                  (Prob: 0.010504)
  17. personalidad         (Prob: 0.010504)
  18. constituir           (Prob: 0.010504)
  19. cocina               (Prob: 0.010504)
  20. supremo              (Prob: 0.007014)

==================== TEMA 110 ====================
  1. mujer                (Prob: 0.081956)
  2. soldado              (Prob: 0.055891)
  3. líquido              (Prob: 0.044720)
  4. aceptar              (Prob: 0.037273)
  5. todavía              (Prob: 0.026102)
  6. reich                (Prob: 0.026102)
  7. doce                 (Prob: 0.022379)
  8. ver                  (Prob: 0.022379)
  9. resistencia          (Prob: 0.022379)
  10. demás                (Prob: 0.018655)
  11. pan                  (Prob: 0.018655)
  12. cluj                 (Prob: 0.014931)
  13. falta                (Prob: 0.014931)
  14. encontrar él         (Prob: 0.011208)
  15. todo                 (Prob: 0.011208)
  16. condenar             (Prob: 0.011208)
  17. sitio                (Prob: 0.007484)
  18. penetrar             (Prob: 0.007484)
  19. superior             (Prob: 0.007484)
  20. comprobar            (Prob: 0.007484)

==================== TEMA 111 ====================
  1. pasar                (Prob: 0.219808)
  2. aquel                (Prob: 0.082901)
  3. destinado            (Prob: 0.061284)
  4. kramer               (Prob: 0.039667)
  5. enfermar             (Prob: 0.021653)
  6. joven                (Prob: 0.021653)
  7. berlín               (Prob: 0.018050)
  8. libre                (Prob: 0.014447)
  9. instrucción          (Prob: 0.010845)
  10. trece                (Prob: 0.010845)
  11. servir               (Prob: 0.007242)
  12. comida               (Prob: 0.007242)
  13. envenenar él         (Prob: 0.007242)
  14. procesión            (Prob: 0.007242)
  15. noticia              (Prob: 0.007242)
  16. enamorado            (Prob: 0.007242)
  17. solución             (Prob: 0.003639)
  18. implorar             (Prob: 0.003639)
  19. truecar              (Prob: 0.003639)
  20. bacteriólogo         (Prob: 0.003639)

==================== TEMA 112 ====================
  1. decir                (Prob: 0.143613)
  2. cabo                 (Prob: 0.059567)
  3. hospital             (Prob: 0.056065)
  4. millar               (Prob: 0.049061)
  5. embargo              (Prob: 0.049061)
  6. bloque               (Prob: 0.031552)
  7. color                (Prob: 0.028050)
  8. personal             (Prob: 0.021046)
  9. jamás                (Prob: 0.021046)
  10. carne                (Prob: 0.014043)
  11. voluntad             (Prob: 0.010541)
  12. olvidar              (Prob: 0.010541)
  13. zanja                (Prob: 0.007039)
  14. preferido            (Prob: 0.007039)
  15. agarrar              (Prob: 0.007039)
  16. titiritar            (Prob: 0.007039)
  17. rincón               (Prob: 0.007039)
  18. resfriado            (Prob: 0.007039)
  19. colega               (Prob: 0.007039)
  20. hambre               (Prob: 0.007039)

==================== TEMA 113 ====================
  1. día                  (Prob: 0.242644)
  2. abierto              (Prob: 0.046995)
  3. detenido             (Prob: 0.039169)
  4. necesitar            (Prob: 0.035256)
  5. cierto               (Prob: 0.019604)
  6. especial             (Prob: 0.015691)
  7. llegada              (Prob: 0.015691)
  8. proponer             (Prob: 0.015691)
  9. averiguar            (Prob: 0.011778)
  10. complacer            (Prob: 0.011778)
  11. interesado           (Prob: 0.007865)
  12. lamentable           (Prob: 0.007865)
  13. probar               (Prob: 0.007865)
  14. fatiga               (Prob: 0.007865)
  15. entrada              (Prob: 0.007865)
  16. vasto                (Prob: 0.007865)
  17. ánimo                (Prob: 0.007865)
  18. fortuna              (Prob: 0.007865)
  19. veinticinco          (Prob: 0.007865)
  20. servir               (Prob: 0.003952)

==================== TEMA 114 ====================
  1. alguno               (Prob: 0.097664)
  2. tratar               (Prob: 0.079585)
  3. niño                 (Prob: 0.043426)
  4. servicio             (Prob: 0.043426)
  5. doctora              (Prob: 0.036195)
  6. ordenar              (Prob: 0.028963)
  7. quitar               (Prob: 0.021731)
  8. procedente           (Prob: 0.018115)
  9. prisionero           (Prob: 0.014500)
  10. presentar él         (Prob: 0.014500)
  11. miedo                (Prob: 0.014500)
  12. destino              (Prob: 0.014500)
  13. lavabo               (Prob: 0.010884)
  14. además               (Prob: 0.010884)
  15. malario              (Prob: 0.010884)
  16. inspección           (Prob: 0.010884)
  17. químico              (Prob: 0.007268)
  18. coloqué              (Prob: 0.007268)
  19. beso                 (Prob: 0.007268)
  20. ghetto               (Prob: 0.007268)

==================== TEMA 115 ====================
  1. prisionero           (Prob: 0.068490)
  2. mientras             (Prob: 0.046873)
  3. humano               (Prob: 0.036064)
  4. auschwitz            (Prob: 0.025256)
  5. cómo                 (Prob: 0.025256)
  6. sed                  (Prob: 0.025256)
  7. letrina              (Prob: 0.021653)
  8. uniforme             (Prob: 0.021653)
  9. doctora              (Prob: 0.021653)
  10. dormir               (Prob: 0.021653)
  11. merecer              (Prob: 0.018050)
  12. difícil              (Prob: 0.010845)
  13. explicar             (Prob: 0.010845)
  14. aparecer             (Prob: 0.010845)
  15. aplicar              (Prob: 0.010845)
  16. poder él             (Prob: 0.010845)
  17. fama                 (Prob: 0.010845)
  18. brutalmente          (Prob: 0.010845)
  19. hueso                (Prob: 0.007242)
  20. eché                 (Prob: 0.007242)

==================== TEMA 116 ====================
  1. tres                 (Prob: 0.068856)
  2. joven                (Prob: 0.049740)
  3. selección            (Prob: 0.045917)
  4. abandonar            (Prob: 0.038270)
  5. vestido              (Prob: 0.034447)
  6. wehrmacht            (Prob: 0.022978)
  7. pobre                (Prob: 0.022978)
  8. capezius             (Prob: 0.019154)
  9. crimar               (Prob: 0.015331)
  10. literalmente         (Prob: 0.015331)
  11. administración       (Prob: 0.011508)
  12. menos                (Prob: 0.011508)
  13. podíar               (Prob: 0.011508)
  14. tarde                (Prob: 0.011508)
  15. formado              (Prob: 0.007685)
  16. cometido             (Prob: 0.007685)
  17. europa               (Prob: 0.007685)
  18. acompañado           (Prob: 0.007685)
  19. cuidar               (Prob: 0.007685)
  20. totalitario          (Prob: 0.007685)

==================== TEMA 117 ====================
  1. poder                (Prob: 0.076275)
  2. año                  (Prob: 0.055482)
  3. empezar              (Prob: 0.052017)
  4. edificio             (Prob: 0.031224)
  5. hacia                (Prob: 0.027759)
  6. ilusión              (Prob: 0.020828)
  7. enfermedad           (Prob: 0.020828)
  8. mandar               (Prob: 0.020828)
  9. constante            (Prob: 0.020828)
  10. humano               (Prob: 0.017362)
  11. completamente        (Prob: 0.017362)
  12. acuerdo              (Prob: 0.017362)
  13. conclusión           (Prob: 0.017362)
  14. crematorio           (Prob: 0.013897)
  15. observación          (Prob: 0.013897)
  16. enemigo              (Prob: 0.010431)
  17. fatal                (Prob: 0.010431)
  18. resistencia          (Prob: 0.010431)
  19. musulmán             (Prob: 0.010431)
  20. desgracia            (Prob: 0.010431)

==================== TEMA 118 ====================
  1. mientras             (Prob: 0.092148)
  2. mandar               (Prob: 0.076796)
  3. echar                (Prob: 0.034579)
  4. único                (Prob: 0.030741)
  5. menger él            (Prob: 0.026904)
  6. sospechar            (Prob: 0.026904)
  7. música               (Prob: 0.023066)
  8. objeto               (Prob: 0.023066)
  9. imposible            (Prob: 0.019228)
  10. dentista             (Prob: 0.015390)
  11. parecido             (Prob: 0.011552)
  12. susurrar             (Prob: 0.011552)
  13. conducido            (Prob: 0.011552)
  14. juguet               (Prob: 0.011552)
  15. cruzar               (Prob: 0.011552)
  16. contraer             (Prob: 0.011552)
  17. hecho                (Prob: 0.011552)
  18. individuo            (Prob: 0.011552)
  19. movimiento           (Prob: 0.011552)
  20. sanitario            (Prob: 0.007714)

==================== TEMA 119 ====================
  1. pequeño              (Prob: 0.125724)
  2. muerte               (Prob: 0.091446)
  3. agua                 (Prob: 0.060977)
  4. cabo                 (Prob: 0.026699)
  5. pronto               (Prob: 0.022890)
  6. oscuro               (Prob: 0.019081)
  7. columna              (Prob: 0.015273)
  8. mal                  (Prob: 0.015273)
  9. aquí                 (Prob: 0.011464)
  10. cerca                (Prob: 0.011464)
  11. equipaje             (Prob: 0.011464)
  12. prestar              (Prob: 0.007655)
  13. exacto               (Prob: 0.007655)
  14. silbar               (Prob: 0.007655)
  15. telar                (Prob: 0.007655)
  16. budapest             (Prob: 0.007655)
  17. cuadrada             (Prob: 0.007655)
  18. materialmente        (Prob: 0.007655)
  19. ahora                (Prob: 0.007655)
  20. justificar           (Prob: 0.007655)

==================== TEMA 120 ====================
  1. camión               (Prob: 0.094320)
  2. general              (Prob: 0.062893)
  3. ser                  (Prob: 0.039323)
  4. sonrisa              (Prob: 0.035394)
  5. millón               (Prob: 0.027538)
  6. nazi                 (Prob: 0.027538)
  7. organización         (Prob: 0.019681)
  8. dirigir              (Prob: 0.015753)
  9. informar             (Prob: 0.015753)
  10. bajar                (Prob: 0.011824)
  11. herr                 (Prob: 0.011824)
  12. máximo               (Prob: 0.011824)
  13. ropa                 (Prob: 0.011824)
  14. compañía             (Prob: 0.011824)
  15. escaso               (Prob: 0.011824)
  16. oímos                (Prob: 0.007896)
  17. tono                 (Prob: 0.007896)
  18. esconder             (Prob: 0.007896)
  19. terminado            (Prob: 0.007896)
  20. retirada             (Prob: 0.007896)

==================== TEMA 121 ====================
  1. vestido              (Prob: 0.110595)
  2. primero              (Prob: 0.091641)
  3. papel                (Prob: 0.034780)
  4. empezar              (Prob: 0.034780)
  5. declarar             (Prob: 0.028462)
  6. frente               (Prob: 0.025303)
  7. propio               (Prob: 0.022144)
  8. pan                  (Prob: 0.015826)
  9. cabezo               (Prob: 0.015826)
  10. salido               (Prob: 0.015826)
  11. quemado              (Prob: 0.015826)
  12. sonderkommando       (Prob: 0.012667)
  13. acuerdo              (Prob: 0.012667)
  14. nacido               (Prob: 0.012667)
  15. terreno              (Prob: 0.012667)
  16. pasar                (Prob: 0.012667)
  17. cargo                (Prob: 0.009508)
  18. tú                   (Prob: 0.009508)
  19. traer                (Prob: 0.006350)
  20. sedo                 (Prob: 0.006350)

==================== TEMA 122 ====================
  1. entonces             (Prob: 0.076541)
  2. cuatro               (Prob: 0.066108)
  3. sistema              (Prob: 0.031333)
  4. necesario            (Prob: 0.027855)
  5. privilegio           (Prob: 0.027855)
  6. madre                (Prob: 0.027855)
  7. tipo                 (Prob: 0.020900)
  8. atender              (Prob: 0.020900)
  9. recibir              (Prob: 0.017422)
  10. mil                  (Prob: 0.017422)
  11. objeto               (Prob: 0.017422)
  12. tarde                (Prob: 0.017422)
  13. político             (Prob: 0.013945)
  14. canadá               (Prob: 0.013945)
  15. trar                 (Prob: 0.013945)
  16. instalar             (Prob: 0.013945)
  17. cercanía             (Prob: 0.010467)
  18. mental               (Prob: 0.010467)
  19. represalia           (Prob: 0.010467)
  20. camino               (Prob: 0.010467)

==================== TEMA 123 ====================
  1. ser                  (Prob: 0.192231)
  2. aquel                (Prob: 0.081350)
  3. finalmente           (Prob: 0.018517)
  4. guardián             (Prob: 0.014821)
  5. destinar             (Prob: 0.014821)
  6. corazón              (Prob: 0.014821)
  7. sesenta              (Prob: 0.014821)
  8. convertir            (Prob: 0.011125)
  9. pesado               (Prob: 0.011125)
  10. lógico               (Prob: 0.011125)
  11. dolencia             (Prob: 0.011125)
  12. transporte           (Prob: 0.007429)
  13. sección              (Prob: 0.007429)
  14. antigermana          (Prob: 0.007429)
  15. abierto              (Prob: 0.007429)
  16. reacción             (Prob: 0.007429)
  17. cama                 (Prob: 0.007429)
  18. abalanzar            (Prob: 0.007429)
  19. arreglar             (Prob: 0.007429)
  20. pasche               (Prob: 0.007429)

==================== TEMA 124 ====================
  1. doctor               (Prob: 0.396904)
  2. primero              (Prob: 0.061088)
  3. horthy               (Prob: 0.021401)
  4. ferrocarril          (Prob: 0.018348)
  5. permanecer           (Prob: 0.015295)
  6. pensar               (Prob: 0.015295)
  7. ninguno              (Prob: 0.015295)
  8. visita               (Prob: 0.009189)
  9. desaparecer          (Prob: 0.009189)
  10. murmurar             (Prob: 0.009189)
  11. arrastrar            (Prob: 0.006136)
  12. bombardear           (Prob: 0.006136)
  13. destino              (Prob: 0.006136)
  14. remedio              (Prob: 0.006136)
  15. teniente             (Prob: 0.006136)
  16. gozar                (Prob: 0.006136)
  17. tiré                 (Prob: 0.006136)
  18. beneficio            (Prob: 0.006136)
  19. lengyel              (Prob: 0.003083)
  20. ver                  (Prob: 0.003083)

==================== TEMA 125 ====================
  1. cada                 (Prob: 0.137485)
  2. sino                 (Prob: 0.108031)
  3. acabar               (Prob: 0.049123)
  4. alguno               (Prob: 0.036032)
  5. antiguo              (Prob: 0.022941)
  6. firme                (Prob: 0.019669)
  7. mayor                (Prob: 0.016396)
  8. vivo                 (Prob: 0.013123)
  9. gracia               (Prob: 0.013123)
  10. sopa                 (Prob: 0.013123)
  11. molestar             (Prob: 0.013123)
  12. deportado            (Prob: 0.013123)
  13. llamado              (Prob: 0.009851)
  14. esqueleto            (Prob: 0.009851)
  15. separado             (Prob: 0.006578)
  16. belleza              (Prob: 0.006578)
  17. volar                (Prob: 0.006578)
  18. idea                 (Prob: 0.006578)
  19. utilizado            (Prob: 0.006578)
  20. explosión            (Prob: 0.006578)

==================== TEMA 126 ====================
  1. suerte               (Prob: 0.070522)
  2. hijo                 (Prob: 0.063103)
  3. gestapo              (Prob: 0.055683)
  4. familia              (Prob: 0.051974)
  5. hora                 (Prob: 0.040844)
  6. aunque               (Prob: 0.033425)
  7. observar             (Prob: 0.022296)
  8. civil                (Prob: 0.018586)
  9. asombro              (Prob: 0.018586)
  10. totalmente           (Prob: 0.018586)
  11. clase                (Prob: 0.014876)
  12. pensár               (Prob: 0.014876)
  13. cuidado              (Prob: 0.011166)
  14. paraíso              (Prob: 0.011166)
  15. promesa              (Prob: 0.011166)
  16. golpeado             (Prob: 0.011166)
  17. excursión            (Prob: 0.007457)
  18. ángel                (Prob: 0.007457)
  19. contigo              (Prob: 0.007457)
  20. mente                (Prob: 0.007457)

==================== TEMA 127 ====================
  1. enfermo              (Prob: 0.082603)
  2. mujer                (Prob: 0.068244)
  3. trabajar             (Prob: 0.043115)
  4. muchacha             (Prob: 0.035935)
  5. corriente            (Prob: 0.025165)
  6. responsable          (Prob: 0.025165)
  7. cuál                 (Prob: 0.021575)
  8. enorme               (Prob: 0.021575)
  9. pobre                (Prob: 0.017985)
  10. distinto             (Prob: 0.017985)
  11. tarjeta              (Prob: 0.017985)
  12. capitulo             (Prob: 0.014395)
  13. sexo                 (Prob: 0.014395)
  14. lejos                (Prob: 0.014395)
  15. interminable         (Prob: 0.010806)
  16. luger                (Prob: 0.010806)
  17. ángel                (Prob: 0.010806)
  18. listo                (Prob: 0.010806)
  19. pesimista            (Prob: 0.007216)
  20. cerrar               (Prob: 0.007216)

==================== TEMA 128 ====================
  1. ser                  (Prob: 0.126546)
  2. hacer                (Prob: 0.056262)
  3. uniforme             (Prob: 0.038691)
  4. quedar él            (Prob: 0.035177)
  5. delante              (Prob: 0.024635)
  6. considerar           (Prob: 0.024635)
  7. luego                (Prob: 0.024635)
  8. conseguir            (Prob: 0.021120)
  9. especial             (Prob: 0.021120)
  10. asesino              (Prob: 0.017606)
  11. victoria             (Prob: 0.017606)
  12. rojo                 (Prob: 0.014092)
  13. escena               (Prob: 0.010578)
  14. ido                  (Prob: 0.010578)
  15. gente                (Prob: 0.010578)
  16. fijar                (Prob: 0.010578)
  17. indo él              (Prob: 0.010578)
  18. cola                 (Prob: 0.007064)
  19. ejército             (Prob: 0.007064)
  20. jabón                (Prob: 0.007064)

==================== TEMA 129 ====================
  1. lavabo               (Prob: 0.057998)
  2. adonde               (Prob: 0.033159)
  3. poco                 (Prob: 0.029020)
  4. pueblo               (Prob: 0.029020)
  5. concentración        (Prob: 0.024880)
  6. americano            (Prob: 0.024880)
  7. forzado              (Prob: 0.020740)
  8. cobrar               (Prob: 0.020740)
  9. abrasador            (Prob: 0.016600)
  10. sentado              (Prob: 0.012461)
  11. utilizar             (Prob: 0.012461)
  12. respectivo           (Prob: 0.012461)
  13. punto                (Prob: 0.012461)
  14. averiguar            (Prob: 0.008321)
  15. estudiar             (Prob: 0.008321)
  16. resistencio          (Prob: 0.008321)
  17. mandar               (Prob: 0.008321)
  18. éxito                (Prob: 0.008321)
  19. provocar             (Prob: 0.008321)
  20. lecho                (Prob: 0.008321)

==================== TEMA 130 ====================
  1. quedar               (Prob: 0.128374)
  2. tanto                (Prob: 0.086976)
  3. tren                 (Prob: 0.029020)
  4. alimento             (Prob: 0.020740)
  5. rumor                (Prob: 0.020740)
  6. malika               (Prob: 0.016600)
  7. presente             (Prob: 0.012461)
  8. calma                (Prob: 0.012461)
  9. enviado              (Prob: 0.012461)
  10. polonia              (Prob: 0.012461)
  11. intención            (Prob: 0.008321)
  12. poseer               (Prob: 0.008321)
  13. nota                 (Prob: 0.008321)
  14. ninguno              (Prob: 0.008321)
  15. monja                (Prob: 0.008321)
  16. transilvania         (Prob: 0.008321)
  17. evitar               (Prob: 0.008321)
  18. atendido             (Prob: 0.008321)
  19. escog                (Prob: 0.008321)
  20. epidemia             (Prob: 0.008321)

==================== TEMA 131 ====================
  1. enfermeer            (Prob: 0.098780)
  2. frecuencia           (Prob: 0.059987)
  3. viaje                (Prob: 0.042354)
  4. extraño              (Prob: 0.042354)
  5. dolor                (Prob: 0.028248)
  6. tanto                (Prob: 0.024721)
  7. destruir             (Prob: 0.021195)
  8. autoridad            (Prob: 0.017668)
  9. miserable            (Prob: 0.017668)
  10. cada                 (Prob: 0.017668)
  11. tropa                (Prob: 0.014142)
  12. ocurrir              (Prob: 0.014142)
  13. haber él             (Prob: 0.010615)
  14. sonderkommar         (Prob: 0.010615)
  15. formación            (Prob: 0.010615)
  16. matadero             (Prob: 0.010615)
  17. gran                 (Prob: 0.007088)
  18. desinteresada        (Prob: 0.007088)
  19. advertir             (Prob: 0.007088)
  20. proporcionar         (Prob: 0.007088)

==================== TEMA 132 ====================
  1. hacer                (Prob: 0.263993)
  2. generalmente         (Prob: 0.043426)
  3. alemán               (Prob: 0.021731)
  4. abrir                (Prob: 0.021731)
  5. verdaderamente       (Prob: 0.018115)
  6. fila                 (Prob: 0.014500)
  7. puerta               (Prob: 0.010884)
  8. carecíar             (Prob: 0.010884)
  9. atraer               (Prob: 0.010884)
  10. popular              (Prob: 0.010884)
  11. creado               (Prob: 0.007268)
  12. esther               (Prob: 0.007268)
  13. ebrio                (Prob: 0.007268)
  14. catorce              (Prob: 0.007268)
  15. representante        (Prob: 0.007268)
  16. querer               (Prob: 0.007268)
  17. desarrollar          (Prob: 0.007268)
  18. significado          (Prob: 0.007268)
  19. caballo              (Prob: 0.007268)
  20. rostro               (Prob: 0.007268)

==================== TEMA 133 ====================
  1. bajo                 (Prob: 0.080945)
  2. hijo                 (Prob: 0.061681)
  3. inmediatamente       (Prob: 0.050123)
  4. número               (Prob: 0.050123)
  5. selección            (Prob: 0.038565)
  6. personal             (Prob: 0.038565)
  7. doctor               (Prob: 0.027007)
  8. impedir              (Prob: 0.015449)
  9. referir              (Prob: 0.015449)
  10. contingente          (Prob: 0.011597)
  11. subir                (Prob: 0.011597)
  12. diabólico            (Prob: 0.011597)
  13. deseado              (Prob: 0.011597)
  14. avión                (Prob: 0.011597)
  15. demá                 (Prob: 0.011597)
  16. acostumbrado         (Prob: 0.007744)
  17. economía             (Prob: 0.007744)
  18. cambio               (Prob: 0.007744)
  19. irma                 (Prob: 0.007744)
  20. soltar               (Prob: 0.007744)

==================== TEMA 134 ====================
  1. ir                   (Prob: 0.190796)
  2. cámara               (Prob: 0.061350)
  3. campo                (Prob: 0.030692)
  4. trato                (Prob: 0.017066)
  5. atravesar            (Prob: 0.013660)
  6. indio                (Prob: 0.013660)
  7. dormir               (Prob: 0.010253)
  8. pajar                (Prob: 0.010253)
  9. hatillo              (Prob: 0.010253)
  10. espectáculo          (Prob: 0.010253)
  11. regresar             (Prob: 0.010253)
  12. terror               (Prob: 0.010253)
  13. idea                 (Prob: 0.010253)
  14. monumento            (Prob: 0.010253)
  15. recibir              (Prob: 0.010253)
  16. cambio               (Prob: 0.006847)
  17. uno                  (Prob: 0.006847)
  18. casi                 (Prob: 0.006847)
  19. exterminar           (Prob: 0.006847)
  20. ojo                  (Prob: 0.006847)

==================== TEMA 135 ====================
  1. objeto               (Prob: 0.073147)
  2. deportado            (Prob: 0.073147)
  3. parecer              (Prob: 0.051214)
  4. cinco                (Prob: 0.051214)
  5. haber                (Prob: 0.040247)
  6. cualquiera           (Prob: 0.032936)
